4
0	1019
0	3702
0	3993
0	6262
0	6284
0	7022
0	7907
0	8133
0	8308
0	8678
0	8724
0	9944
1	31
1	395
1	515
1	1258
1	1598
1	3165
1	7644
1	8446
1	8872
2	4
2	43
2	435
2	1392
2	2061
2	2133
2	3004
2	3309
2	4411
2	4587
2	5580
2	6419
2	7404
2	7779
2	8654
2	9154
3	3237
3	4385
3	5959
3	6541
3	7654
3	8140
4	2
4	148
4	1487
4	3067
4	4132
4	4472
4	5177
4	5473
4	6592
4	9310
4	9346
4	9508
5	3252
5	3500
5	4294
5	5615
5	6079
5	6204
5	6224
5	6404
5	6405
5	6962
5	7078
5	8491
5	9043
5	9289
5	9853
6	114
6	1121
6	1142
6	1431
6	1952
6	2846
6	3582
6	4664
6	4985
6	5186
6	5485
6	5591
6	6323
6	7727
6	8089
6	9757
7	995
7	1533
7	3269
7	3921
7	4070
7	4423
7	7448
8	1430
8	5005
8	6295
8	6550
8	7342
8	8010
8	8547
9	170
9	2971
9	3056
9	5555
9	7780
9	7946
9	8056
9	8566
9	8751
9	9861
10	397
10	1052
10	1933
10	1975
10	2176
10	5625
10	5762
10	6818
10	6899
10	7033
10	7095
10	7330
10	7411
10	8029
10	9839
11	1492
11	1504
11	3231
11	3260
11	6188
11	6589
11	6665
11	8422
11	9079
12	1042
12	2839
12	3348
12	4033
12	4729
12	4837
12	6177
12	6580
12	8030
12	8530
12	8609
12	9289
12	9542
12	9657
13	494
13	2126
13	3214
13	3529
13	5708
13	5871
13	7095
13	8180
14	713
14	4062
14	4104
14	4228
14	7232
14	8687
14	8975
15	1300
15	2100
15	2132
15	3290
15	4031
15	5999
15	6694
15	6966
15	7648
16	1068
16	1121
16	3941
16	4894
16	5743
16	6089
16	7036
16	7912
16	8540
16	8712
16	8988
16	9919
16	9930
16	9948
17	1187
17	1465
17	2133
17	3610
17	4404
17	4523
17	5820
17	7178
17	8091
17	8917
17	9761
18	560
18	1972
18	2948
18	3005
18	6192
18	8368
19	140
19	486
19	1832
19	2202
19	5044
19	6179
19	6214
20	555
20	629
20	785
20	866
20	883
20	3387
20	3971
20	3992
20	4185
20	4279
20	4291
20	4309
20	5529
20	5894
20	6671
20	6886
20	7487
20	8477
20	8650
21	1484
21	2913
21	3352
21	4564
21	4829
21	5794
21	7004
21	9379
22	461
22	2765
22	2912
22	5687
22	6316
22	6691
22	9149
23	1600
23	1738
23	1804
23	2959
23	4032
23	5503
23	5673
23	7025
23	7654
23	7783
23	8487
23	9395
23	9396
24	1451
24	1925
24	2361
24	2397
24	2496
24	2755
24	2981
24	4257
24	4440
24	5461
24	5916
24	6029
24	8548
24	9115
25	638
25	1820
25	2365
25	2682
25	3094
25	3306
25	3392
25	4326
25	4843
25	5311
25	7159
25	8053
26	609
26	757
26	1276
26	1346
26	3017
26	3522
26	3824
26	4169
26	4508
26	4883
26	7544
26	7735
26	7773
26	7927
26	9596
27	2041
27	2815
27	3738
27	6517
27	9387
28	282
28	394
28	2672
28	2728
28	3429
28	3532
28	4485
28	5037
28	5774
28	7330
28	9138
29	1608
29	4143
29	4197
29	7060
29	7381
30	1856
30	4286
30	5480
30	6003
30	6344
30	6733
30	7382
30	8100
31	1
31	571
31	832
31	883
31	2809
31	2847
31	4862
31	5432
31	5577
31	7499
31	8465
31	9311
32	42
32	3240
32	4436
32	6686
32	6736
32	7591
32	7711
32	7770
32	9015
32	9527
33	287
33	615
33	865
33	3764
33	4101
33	4893
33	5714
33	6209
33	6253
33	7179
33	7685
33	9660
34	549
34	1072
34	1270
34	2225
34	4374
34	4410
34	4582
34	5724
34	6370
34	6868
34	7772
34	8131
34	9010
34	9673
35	1821
35	3643
35	4690
35	5106
35	5466
35	7058
35	7970
35	8372
35	8885
35	9070
35	9243
35	9323
36	279
36	1997
36	2802
36	4805
36	7919
36	8758
36	9744
36	9983
37	492
37	532
37	1255
37	1521
37	1590
37	1617
37	2167
37	2690
37	3834
37	4968
37	5058
37	6916
37	8590
38	4061
38	5294
38	5313
38	5757
38	5834
38	8681
38	9215
38	9226
38	9736
39	3085
39	3885
39	5888
39	6471
39	7162
39	7366
40	1973
40	2172
40	2448
40	5502
40	6075
40	6712
40	6727
40	7240
41	1410
41	1628
41	1770
41	2129
41	3085
41	3685
41	3928
41	4378
41	5412
41	5413
41	6003
41	6142
41	6280
41	8603
41	9865
42	32
42	417
42	3663
42	4215
42	6499
42	7254
42	8926
42	9920
43	2
43	824
43	1196
43	1340
43	1504
43	3234
43	3368
43	3761
43	4311
43	5499
44	553
44	1668
44	3522
44	3900
44	4211
44	4700
44	5137
44	5159
44	5783
44	6087
44	6513
44	7434
44	7743
44	7773
45	772
45	987
45	1254
45	1608
45	1976
45	2890
45	3407
45	4051
45	7279
45	8572
45	9146
46	113
46	470
46	1110
46	2128
46	3441
46	5498
46	5762
46	7180
46	7368
46	7418
46	7455
46	7689
47	573
47	2395
47	3640
47	3979
47	5134
47	5716
47	7124
48	450
48	1038
48	1976
48	2145
48	2630
48	3105
48	3479
48	3593
48	4036
48	4836
48	5509
48	6831
48	7725
48	8597
48	9616
49	727
49	1026
49	3685
49	4557
49	5205
49	5351
49	7341
49	7534
49	9121
50	756
50	1500
50	4706
50	5641
50	5772
50	5826
50	7238
50	7613
50	8414
50	9107
50	9391
51	922
51	2329
51	3667
51	5120
51	6138
51	6579
51	7769
51	9333
51	9509
51	9841
52	133
52	312
52	581
52	1930
52	2895
52	3625
52	5046
52	7720
52	8619
53	1748
53	3364
53	3641
53	4153
53	4811
53	6172
53	6671
53	6802
53	7022
53	7398
53	7575
53	8073
53	8215
53	9243
54	116
54	488
54	602
54	1302
54	1376
54	2310
54	2374
54	2623
54	2871
54	5979
54	6442
54	7181
54	9313
54	9462
54	9464
54	9907
55	122
55	1332
55	1934
55	2158
55	2759
55	3037
55	3591
55	3971
55	3998
55	4689
55	5051
55	8085
55	8789
55	9331
55	9606
55	9868
56	1133
56	1640
56	1992
56	3387
56	5304
56	5949
56	7097
56	7477
56	7537
56	8567
56	8692
57	423
57	1868
57	3661
57	3834
57	6394
57	6742
57	8721
58	1214
58	2971
58	3058
58	4152
58	4506
58	4725
58	5280
58	5437
58	5759
58	7073
58	8165
58	9656
59	631
59	750
59	948
59	2382
59	2404
59	2483
59	3205
59	3333
59	4281
59	6247
59	8847
60	81
60	755
60	994
60	2807
60	4469
60	4538
60	4922
60	5619
60	6465
60	6615
60	6767
60	8064
60	9080
61	253
61	957
61	1155
61	1604
61	2220
61	3274
61	3734
61	5133
61	7973
61	8993
62	1185
62	2675
62	2729
62	3069
62	3254
62	4454
62	5320
62	5447
62	5600
62	9483
63	1520
63	1830
63	2797
63	3986
63	4129
63	7694
63	9220
64	1461
64	1554
64	3692
64	5067
64	5899
64	6069
64	6381
64	6832
64	7463
64	8513
64	9323
64	9835
65	2431
65	3450
65	3705
65	4241
65	6207
65	6421
65	8185
65	8646
65	9814
66	1305
66	1335
66	1612
66	4125
66	5848
66	6289
66	8090
66	9628
66	9789
67	953
67	2008
67	2768
67	3025
67	4386
67	5274
67	7278
67	8124
68	722
68	798
68	2174
68	6300
68	6651
68	7095
68	7453
68	7491
68	8649
68	9536
69	320
69	527
69	825
69	1640
69	4316
69	6337
69	8466
69	9884
70	107
70	716
70	974
70	3482
70	5141
70	6209
70	7334
71	492
71	708
71	1272
71	2116
71	2266
71	2379
71	2446
71	2552
71	3387
71	4053
71	5525
71	5827
71	6152
71	7457
71	8256
71	9109
71	9880
72	1471
72	3108
72	6870
72	7734
72	8213
73	1369
73	1381
73	2134
73	2211
73	4585
73	5174
73	5289
73	6599
73	8394
73	9178
74	1035
74	1943
74	2092
74	2749
74	6980
74	7099
74	7158
74	7485
74	8398
75	1028
75	1403
75	3162
75	5132
75	5509
75	7285
76	238
76	404
76	658
76	843
76	1033
76	4577
76	7184
76	8016
76	9240
76	9517
76	9716
77	1010
77	1192
77	1538
77	2863
77	5775
77	5813
77	7134
78	1142
78	1547
78	2683
78	4183
78	4192
78	5157
78	5435
78	5475
78	5583
78	5598
78	7156
78	7453
78	8214
78	9492
78	9963
79	211
79	614
79	1049
79	1243
79	2956
79	2962
79	3435
79	5560
79	7067
79	7576
79	7930
79	8589
79	8703
79	8830
79	9253
80	86
80	105
80	154
80	4604
80	5748
80	6664
80	6948
80	7588
80	9746
81	60
81	102
81	343
81	954
81	1668
81	2650
81	2919
81	4631
81	4899
81	4956
81	6397
81	6627
81	7501
81	8290
81	8797
81	9261
81	9558
82	254
82	255
82	1802
82	1997
82	4191
82	5693
82	5774
82	7037
82	8455
82	8508
83	767
83	2671
83	2775
83	3395
83	3421
83	3521
83	7389
83	8094
83	8369
83	8955
84	776
84	2910
84	3438
84	3869
84	4763
84	5668
84	7429
84	8342
84	9927
85	495
85	2381
85	2513
85	3197
85	3611
85	3820
85	3861
85	4147
85	4554
85	6297
85	9587
86	80
86	212
86	392
86	1725
86	3124
86	4578
86	4653
86	4937
86	5889
86	6327
86	9037
86	9301
86	9635
87	1251
87	1979
87	2238
87	2800
87	3266
87	3885
87	4663
87	4944
87	5166
87	5939
87	6360
87	6437
87	6878
88	367
88	454
88	567
88	1496
88	1500
88	3017
88	5832
88	6624
88	8630
88	9977
89	1250
89	1458
89	2368
89	3493
89	4779
89	5034
89	5206
89	5811
89	6194
89	6356
89	6707
89	6809
89	7086
89	7806
89	8383
89	9883
89	9954
90	532
90	1107
90	1503
90	7047
90	8318
90	9148
90	9493
91	1868
91	1888
91	1991
91	2329
91	3140
91	6773
91	7407
91	7848
91	8612
91	8986
92	990
92	1488
92	2034
92	2597
92	7214
93	2457
93	5915
93	6923
93	7186
93	7386
93	7503
94	299
94	1588
94	3440
94	4421
94	6042
94	6618
94	7006
94	7376
94	8181
94	9087
94	9149
94	9558
94	9595
95	1900
95	5526
95	7117
95	7981
95	9093
95	9502
96	305
96	1902
96	3275
96	3687
96	3863
96	4001
96	8824
96	8849
96	9864
97	676
97	917
97	1643
97	1684
97	4229
97	4383
97	4973
98	423
98	913
98	2626
98	4370
98	4731
99	1925
99	2323
99	2753
99	3648
99	3787
99	4375
99	4495
99	5235
99	7018
99	8055
99	9702
100	642
100	1014
100	1336
100	1640
100	2616
100	2998
100	3000
100	7094
100	7262
100	8981
101	1600
101	1822
101	2615
101	4282
101	4744
101	5319
101	6198
101	7570
101	8371
101	8519
101	9188
101	9422
101	9535
102	81
102	684
102	1270
102	2230
102	3690
102	3711
102	5288
102	5488
102	6398
102	9396
103	361
103	481
103	784
103	1468
103	2153
103	2421
103	2785
103	2884
103	4145
103	4869
103	5747
103	8238
103	8679
103	8885
103	9524
103	9922
104	417
104	973
104	1349
104	2727
104	2793
104	3314
104	3860
104	6232
104	6783
104	8219
104	9420
104	9662
104	9801
105	80
105	346
105	415
105	2537
105	2570
105	5072
105	8945
105	9456
106	2057
106	2210
106	5766
106	6241
106	6254
106	6452
106	8036
106	8059
106	9686
107	70
107	621
107	1270
107	2204
107	3570
107	4256
107	5524
107	5782
107	6919
107	7159
107	8343
107	8447
107	9002
107	9965
108	586
108	1083
108	4501
108	4832
108	8394
109	1264
109	1620
109	3527
109	4075
109	6234
109	7172
109	7701
109	8914
110	3052
110	3274
110	4480
110	7624
110	8175
110	8916
110	9216
110	9737
111	1894
111	2229
111	2537
111	3672
111	4536
111	5260
111	6499
111	7081
111	7510
111	8244
111	8824
112	738
112	2086
112	2479
112	4539
112	6104
112	6973
112	7588
112	9191
112	9658
113	46
113	647
113	1162
113	2257
113	4579
113	5397
113	6058
113	7986
113	8426
113	9884
114	6
114	839
114	1616
114	2818
114	2936
114	3943
114	4773
114	5560
115	880
115	1545
115	1628
115	1637
115	1695
115	3087
115	4036
115	5167
115	5171
115	5552
115	7578
115	7641
115	7720
115	8002
115	8309
116	54
116	205
116	443
116	982
116	1037
116	4113
116	5455
116	6584
116	6766
116	8042
116	8120
116	9419
117	745
117	1013
117	3497
117	4571
117	7041
117	7668
117	8282
117	8950
117	9712
118	985
118	1675
118	2240
118	2571
118	3444
118	5653
118	6319
118	6619
118	7099
118	7978
118	9443
119	2057
119	5039
119	5276
119	6257
119	7441
120	701
120	1020
120	1255
120	4681
120	4798
120	4985
120	5271
120	5533
120	8222
120	8241
121	1622
121	2662
121	2981
121	3673
121	3750
121	4068
121	5733
121	6152
121	9370
121	9421
121	9606
121	9955
122	55
122	412
122	1595
122	2250
122	2440
122	2758
122	3982
122	5043
122	5302
122	5973
122	6652
122	7119
122	8285
122	8439
122	9968
123	2085
123	2827
123	2888
123	3410
123	6057
123	7056
124	2855
124	3222
124	4752
124	5586
124	6768
124	6909
124	7678
124	8504
125	2254
125	2838
125	2893
125	4463
125	4772
125	5676
125	5847
125	6237
125	6708
125	6996
125	7009
125	7155
125	8377
125	8638
125	9026
125	9233
125	9592
126	1137
126	1963
126	4695
126	4876
126	4934
126	5378
126	7876
126	9000
126	9034
126	9055
127	629
127	2190
127	3347
127	5551
127	8756
127	9180
127	9438
128	547
128	1265
128	2430
128	3236
128	3330
128	4310
128	5103
128	5714
128	6141
128	6837
128	9741
129	493
129	904
129	992
129	1989
129	2157
129	2324
129	3437
129	5576
129	6332
129	6708
129	8143
129	8455
129	9195
130	461
130	511
130	1043
130	2898
130	3342
130	5037
130	5048
130	5173
130	6980
130	7424
130	7596
130	8705
130	9699
131	143
131	4836
131	5608
131	8323
132	589
132	1478
132	2044
132	2750
132	4977
132	7219
132	7437
132	8769
133	52
133	643
133	979
133	1126
133	1146
133	1610
133	2077
133	4908
133	5187
133	8146
134	878
134	1021
134	2879
134	3332
134	4919
134	5826
134	6495
134	8032
134	9074
135	2924
135	3677
135	3702
135	4168
135	5402
135	5849
135	6952
135	9327
136	534
136	5408
136	5956
136	6231
136	6525
136	7331
136	8199
136	8467
136	9729
136	9967
137	591
137	742
137	1031
137	2076
137	3138
137	5562
137	7543
137	8559
137	9188
137	9446
138	594
138	1453
138	1718
138	3273
138	6843
138	7551
138	7585
138	7890
138	8116
138	8164
138	9418
138	9725
139	0
139	2795
139	2946
139	3281
139	4581
139	7415
139	8381
139	8434
139	9402
139	9741
140	19
140	723
140	922
140	1291
140	1617
140	1833
140	3567
140	4798
140	6755
140	8406
140	8626
140	9078
140	9596
141	659
141	992
141	1798
141	2249
141	3083
141	3420
141	3599
141	3857
141	4705
141	5587
141	6094
141	6544
141	7324
141	7802
141	7892
141	8059
141	8172
141	8179
141	8563
141	9455
142	1204
142	1292
142	2155
142	5455
142	5951
142	6680
142	7414
142	7720
142	8154
142	8885
142	9408
143	131
143	444
143	1353
143	2324
143	2768
143	2817
143	4753
143	5561
143	5652
143	6882
143	6935
143	8263
143	9318
143	9695
144	1016
144	1027
144	2779
144	2808
144	4111
144	5962
144	6376
144	6608
144	6643
144	8151
144	8565
144	8967
144	9062
144	9330
145	1143
145	2454
145	3515
145	4411
145	4965
145	5169
145	5188
145	5448
145	7328
145	8390
146	844
146	1417
146	3078
146	3993
146	4379
146	5879
146	7894
146	8525
146	9088
147	899
147	1240
147	2574
147	3987
147	4318
147	5017
147	5288
147	5829
147	6215
147	7104
147	7579
147	7742
147	8100
147	9641
148	4
148	553
148	1519
148	1959
148	2283
148	3823
148	6412
148	6971
148	7404
148	9028
149	337
149	1657
149	3104
149	3109
149	3836
149	4174
149	5845
149	6485
149	6781
149	7307
149	8233
149	9098
149	9134
149	9232
149	9917
150	2367
150	2469
150	3917
150	5999
150	6782
150	7270
150	7773
150	8528
150	8856
151	375
151	790
151	2313
151	2742
151	4414
151	5137
151	6276
151	7231
151	7823
152	309
152	2118
152	6032
152	7281
152	7979
152	8290
153	1734
153	5339
153	5619
153	7045
153	9373
153	9686
154	80
154	727
154	933
154	1253
154	1282
154	1329
154	1755
154	2158
154	2921
154	3547
154	3609
154	4218
154	5797
154	5901
154	5912
154	5913
154	6097
155	667
155	1875
155	2256
155	3265
155	4717
155	6522
155	6691
155	7493
155	8362
155	9647
156	1234
156	2803
156	3989
156	5179
156	5908
156	6085
156	6132
156	6824
156	7061
156	8110
